timestamp,container,cpu_perc,mem_usage,net_io,block_io,pg_connections,redis_clients
2026-09-05T13:39:08.652879+00:00,cranky_kowalevski,0.00%,16.27MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T13:39:08.652879+00:00,gracious_bhaskara,0.00%,38.29MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T13:39:08.652879+00:00,dnk_frontend,0.00%,131.9MiB / 3.825GiB,2.47kB / 126B,106MB / 0B,9,2
2026-09-05T13:39:08.652879+00:00,dnk_backend,6.28%,302.1MiB / 3.825GiB,6.79MB / 9.19MB,157MB / 291kB,9,2
2026-09-05T13:39:08.652879+00:00,dnk_redis,1.04%,39.27MiB / 3.825GiB,1.29MB / 766kB,31.2MB / 0B,9,2
2026-09-05T13:39:08.652879+00:00,dnk_postgres,0.00%,66.8MiB / 3.825GiB,2.5MB / 2.08MB,40.5MB / 64.3MB,9,2
2026-09-05T13:39:08.652879+00:00,dnk_pgvector,5.56%,45.5MiB / 3.825GiB,2.39kB / 126B,28.2MB / 307kB,9,2
2026-09-05T13:39:08.652818+00:00,cranky_kowalevski,0.00%,16.27MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T13:39:08.652818+00:00,gracious_bhaskara,0.00%,38.29MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T13:39:08.652818+00:00,dnk_frontend,0.00%,131.9MiB / 3.825GiB,2.47kB / 126B,106MB / 0B,9,2
2026-09-05T13:39:08.652818+00:00,dnk_backend,6.28%,302.1MiB / 3.825GiB,6.79MB / 9.19MB,157MB / 291kB,9,2
2026-09-05T13:39:08.652818+00:00,dnk_redis,1.04%,39.27MiB / 3.825GiB,1.29MB / 766kB,31.2MB / 0B,9,2
2026-09-05T13:39:08.652818+00:00,dnk_postgres,0.00%,66.8MiB / 3.825GiB,2.5MB / 2.08MB,40.5MB / 64.3MB,9,2
2026-09-05T13:39:08.652818+00:00,dnk_pgvector,5.56%,45.5MiB / 3.825GiB,2.39kB / 126B,28.2MB / 307kB,9,2
2026-09-05T13:39:15.941651+00:00,cranky_kowalevski,0.00%,16.27MiB / 3.825GiB,872B / 126B,0B / 0B,8,2
2026-09-05T13:39:15.941651+00:00,gracious_bhaskara,0.00%,38.29MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,8,2
2026-09-05T13:39:15.941651+00:00,dnk_frontend,0.00%,133.6MiB / 3.825GiB,2.47kB / 126B,106MB / 0B,8,2
2026-09-05T13:39:15.941651+00:00,dnk_backend,0.21%,301.9MiB / 3.825GiB,6.79MB / 9.19MB,157MB / 291kB,8,2
2026-09-05T13:39:15.941651+00:00,dnk_redis,3.37%,39.52MiB / 3.825GiB,1.29MB / 766kB,31.2MB / 0B,8,2
2026-09-05T13:39:15.941651+00:00,dnk_postgres,0.01%,66.73MiB / 3.825GiB,2.5MB / 2.08MB,40.5MB / 64.3MB,8,2
2026-09-05T13:39:15.941651+00:00,dnk_pgvector,0.00%,45.55MiB / 3.825GiB,2.39kB / 126B,28.2MB / 307kB,8,2
2026-09-05T13:39:15.940961+00:00,cranky_kowalevski,0.00%,16.27MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T13:39:15.940961+00:00,gracious_bhaskara,0.00%,38.29MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T13:39:15.940961+00:00,dnk_frontend,0.00%,133.6MiB / 3.825GiB,2.47kB / 126B,106MB / 0B,9,2
2026-09-05T13:39:15.940961+00:00,dnk_backend,0.21%,301.9MiB / 3.825GiB,6.79MB / 9.19MB,157MB / 291kB,9,2
2026-09-05T13:39:15.940961+00:00,dnk_redis,3.37%,39.52MiB / 3.825GiB,1.29MB / 766kB,31.2MB / 0B,9,2
2026-09-05T13:39:15.940961+00:00,dnk_postgres,0.01%,66.73MiB / 3.825GiB,2.5MB / 2.08MB,40.5MB / 64.3MB,9,2
2026-09-05T13:39:15.940961+00:00,dnk_pgvector,0.00%,45.55MiB / 3.825GiB,2.39kB / 126B,28.2MB / 307kB,9,2
2026-09-05T13:39:23.223568+00:00,cranky_kowalevski,0.00%,16.27MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T13:39:23.223568+00:00,gracious_bhaskara,0.00%,38.29MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T13:39:23.223568+00:00,dnk_frontend,0.00%,133.6MiB / 3.825GiB,2.47kB / 126B,106MB / 0B,9,2
2026-09-05T13:39:23.223568+00:00,dnk_backend,4.95%,302.1MiB / 3.825GiB,6.79MB / 9.19MB,157MB / 291kB,9,2
2026-09-05T13:39:23.223568+00:00,dnk_redis,1.01%,39.44MiB / 3.825GiB,1.29MB / 766kB,31.2MB / 0B,9,2
2026-09-05T13:39:23.223568+00:00,dnk_postgres,5.36%,66.97MiB / 3.825GiB,2.5MB / 2.08MB,40.5MB / 64.3MB,9,2
2026-09-05T13:39:23.223568+00:00,dnk_pgvector,0.00%,45.65MiB / 3.825GiB,2.39kB / 126B,28.2MB / 307kB,9,2
2026-09-05T13:39:23.223588+00:00,cranky_kowalevski,0.00%,16.27MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T13:39:23.223588+00:00,gracious_bhaskara,0.00%,38.29MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T13:39:23.223588+00:00,dnk_frontend,0.00%,133.6MiB / 3.825GiB,2.47kB / 126B,106MB / 0B,9,2
2026-09-05T13:39:23.223588+00:00,dnk_backend,4.95%,302.1MiB / 3.825GiB,6.79MB / 9.19MB,157MB / 291kB,9,2
2026-09-05T13:39:23.223588+00:00,dnk_redis,1.01%,39.44MiB / 3.825GiB,1.29MB / 766kB,31.2MB / 0B,9,2
2026-09-05T13:39:23.223588+00:00,dnk_postgres,5.36%,66.97MiB / 3.825GiB,2.5MB / 2.08MB,40.5MB / 64.3MB,9,2
2026-09-05T13:39:23.223588+00:00,dnk_pgvector,0.00%,45.65MiB / 3.825GiB,2.39kB / 126B,28.2MB / 307kB,9,2
2026-09-05T13:39:30.510271+00:00,cranky_kowalevski,0.00%,16.27MiB / 3.825GiB,872B / 126B,0B / 0B,8,2
2026-09-05T13:39:30.510271+00:00,gracious_bhaskara,0.00%,38.29MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,8,2
2026-09-05T13:39:30.510271+00:00,dnk_frontend,0.00%,133.6MiB / 3.825GiB,2.47kB / 126B,106MB / 0B,8,2
2026-09-05T13:39:30.510271+00:00,dnk_backend,0.24%,301.9MiB / 3.825GiB,6.79MB / 9.19MB,157MB / 291kB,8,2
2026-09-05T13:39:30.510271+00:00,dnk_redis,1.34%,39.47MiB / 3.825GiB,1.29MB / 766kB,31.2MB / 0B,8,2
2026-09-05T13:39:30.510271+00:00,dnk_postgres,0.00%,66.96MiB / 3.825GiB,2.5MB / 2.08MB,40.5MB / 64.3MB,8,2
2026-09-05T13:39:30.510271+00:00,dnk_pgvector,0.00%,45.66MiB / 3.825GiB,2.39kB / 126B,28.2MB / 307kB,8,2
2026-09-05T13:39:30.511573+00:00,cranky_kowalevski,0.00%,16.27MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T13:39:30.511573+00:00,gracious_bhaskara,0.00%,38.29MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T13:39:30.511573+00:00,dnk_frontend,0.00%,133.6MiB / 3.825GiB,2.47kB / 126B,106MB / 0B,9,2
2026-09-05T13:39:30.511573+00:00,dnk_backend,0.29%,301.9MiB / 3.825GiB,6.79MB / 9.19MB,157MB / 291kB,9,2
2026-09-05T13:39:30.511573+00:00,dnk_redis,1.34%,39.47MiB / 3.825GiB,1.29MB / 766kB,31.2MB / 0B,9,2
2026-09-05T13:39:30.511573+00:00,dnk_postgres,0.00%,66.96MiB / 3.825GiB,2.5MB / 2.08MB,40.5MB / 64.3MB,9,2
2026-09-05T13:39:30.511573+00:00,dnk_pgvector,0.00%,45.66MiB / 3.825GiB,2.39kB / 126B,28.2MB / 307kB,9,2
2026-09-05T13:39:37.789523+00:00,cranky_kowalevski,0.00%,16.27MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T13:39:37.789523+00:00,gracious_bhaskara,0.00%,38.29MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T13:39:37.789523+00:00,dnk_frontend,0.00%,131.5MiB / 3.825GiB,2.47kB / 126B,106MB / 0B,9,2
2026-09-05T13:39:37.789523+00:00,dnk_backend,0.24%,301.9MiB / 3.825GiB,6.79MB / 9.19MB,157MB / 291kB,9,2
2026-09-05T13:39:37.789523+00:00,dnk_redis,1.13%,39.32MiB / 3.825GiB,1.29MB / 766kB,31.2MB / 0B,9,2
2026-09-05T13:39:37.789523+00:00,dnk_postgres,0.50%,68.81MiB / 3.825GiB,2.5MB / 2.08MB,40.5MB / 64.3MB,9,2
2026-09-05T13:39:37.789523+00:00,dnk_pgvector,0.01%,45.5MiB / 3.825GiB,2.39kB / 126B,28.2MB / 307kB,9,2
2026-09-05T13:39:37.791055+00:00,cranky_kowalevski,0.00%,16.27MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T13:39:37.791055+00:00,gracious_bhaskara,0.00%,38.29MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T13:39:37.791055+00:00,dnk_frontend,0.00%,131.5MiB / 3.825GiB,2.47kB / 126B,106MB / 0B,9,2
2026-09-05T13:39:37.791055+00:00,dnk_backend,0.24%,301.9MiB / 3.825GiB,6.79MB / 9.19MB,157MB / 291kB,9,2
2026-09-05T13:39:37.791055+00:00,dnk_redis,1.13%,39.32MiB / 3.825GiB,1.29MB / 766kB,31.2MB / 0B,9,2
2026-09-05T13:39:37.791055+00:00,dnk_postgres,0.50%,68.81MiB / 3.825GiB,2.5MB / 2.08MB,40.5MB / 64.3MB,9,2
2026-09-05T13:39:37.791055+00:00,dnk_pgvector,0.01%,45.5MiB / 3.825GiB,2.39kB / 126B,28.2MB / 307kB,9,2
2026-09-05T13:39:45.067997+00:00,cranky_kowalevski,0.00%,16.27MiB / 3.825GiB,872B / 126B,0B / 0B,9,3
2026-09-05T13:39:45.067997+00:00,gracious_bhaskara,0.00%,38.29MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,3
2026-09-05T13:39:45.067997+00:00,dnk_frontend,0.00%,131.5MiB / 3.825GiB,2.47kB / 126B,106MB / 0B,9,3
2026-09-05T13:39:45.067997+00:00,dnk_backend,0.43%,301.8MiB / 3.825GiB,6.79MB / 9.19MB,157MB / 291kB,9,3
2026-09-05T13:39:45.067997+00:00,dnk_redis,1.18%,39.71MiB / 3.825GiB,1.29MB / 766kB,31.2MB / 0B,9,3
2026-09-05T13:39:45.067997+00:00,dnk_postgres,0.00%,67MiB / 3.825GiB,2.5MB / 2.08MB,40.5MB / 64.3MB,9,3
2026-09-05T13:39:45.067997+00:00,dnk_pgvector,0.19%,45.76MiB / 3.825GiB,2.39kB / 126B,28.2MB / 307kB,9,3
2026-09-05T13:39:45.071029+00:00,cranky_kowalevski,0.00%,16.27MiB / 3.825GiB,872B / 126B,0B / 0B,8,3
2026-09-05T13:39:45.071029+00:00,gracious_bhaskara,0.00%,38.29MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,8,3
2026-09-05T13:39:45.071029+00:00,dnk_frontend,0.00%,131.5MiB / 3.825GiB,2.47kB / 126B,106MB / 0B,8,3
2026-09-05T13:39:45.071029+00:00,dnk_backend,0.43%,301.8MiB / 3.825GiB,6.79MB / 9.19MB,157MB / 291kB,8,3
2026-09-05T13:39:45.071029+00:00,dnk_redis,1.18%,39.71MiB / 3.825GiB,1.29MB / 766kB,31.2MB / 0B,8,3
2026-09-05T13:39:45.071029+00:00,dnk_postgres,0.00%,67MiB / 3.825GiB,2.5MB / 2.08MB,40.5MB / 64.3MB,8,3
2026-09-05T13:39:45.071029+00:00,dnk_pgvector,0.19%,45.76MiB / 3.825GiB,2.39kB / 126B,28.2MB / 307kB,8,3
2026-09-05T13:39:52.388061+00:00,cranky_kowalevski,0.00%,16.27MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T13:39:52.388061+00:00,gracious_bhaskara,0.00%,38.29MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T13:39:52.388061+00:00,dnk_frontend,4.22%,132.1MiB / 3.825GiB,2.47kB / 126B,106MB / 0B,9,2
2026-09-05T13:39:52.388061+00:00,dnk_backend,0.24%,301.8MiB / 3.825GiB,6.79MB / 9.19MB,157MB / 291kB,9,2
2026-09-05T13:39:52.388061+00:00,dnk_redis,1.04%,39.18MiB / 3.825GiB,1.29MB / 766kB,31.2MB / 0B,9,2
2026-09-05T13:39:52.388061+00:00,dnk_postgres,0.00%,66.97MiB / 3.825GiB,2.5MB / 2.08MB,40.5MB / 64.3MB,9,2
2026-09-05T13:39:52.388061+00:00,dnk_pgvector,0.00%,45.56MiB / 3.825GiB,2.39kB / 126B,28.2MB / 307kB,9,2
2026-09-05T13:39:52.388017+00:00,cranky_kowalevski,0.00%,16.27MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T13:39:52.388017+00:00,gracious_bhaskara,0.00%,38.29MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T13:39:52.388017+00:00,dnk_frontend,4.22%,132.1MiB / 3.825GiB,2.47kB / 126B,106MB / 0B,9,2
2026-09-05T13:39:52.388017+00:00,dnk_backend,0.24%,301.8MiB / 3.825GiB,6.79MB / 9.19MB,157MB / 291kB,9,2
2026-09-05T13:39:52.388017+00:00,dnk_redis,1.04%,39.18MiB / 3.825GiB,1.29MB / 766kB,31.2MB / 0B,9,2
2026-09-05T13:39:52.388017+00:00,dnk_postgres,0.00%,66.97MiB / 3.825GiB,2.5MB / 2.08MB,40.5MB / 64.3MB,9,2
2026-09-05T13:39:52.388017+00:00,dnk_pgvector,0.00%,45.56MiB / 3.825GiB,2.39kB / 126B,28.2MB / 307kB,9,2
2026-09-05T13:39:59.694688+00:00,cranky_kowalevski,0.00%,16.27MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T13:39:59.694688+00:00,gracious_bhaskara,0.00%,38.29MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T13:39:59.694688+00:00,dnk_frontend,0.00%,132MiB / 3.825GiB,2.47kB / 126B,106MB / 0B,9,2
2026-09-05T13:39:59.694688+00:00,dnk_backend,0.45%,301.9MiB / 3.825GiB,6.79MB / 9.19MB,157MB / 291kB,9,2
2026-09-05T13:39:59.694688+00:00,dnk_redis,1.31%,39.42MiB / 3.825GiB,1.29MB / 766kB,31.2MB / 0B,9,2
2026-09-05T13:39:59.694688+00:00,dnk_postgres,0.00%,67.02MiB / 3.825GiB,2.5MB / 2.08MB,40.5MB / 64.3MB,9,2
2026-09-05T13:39:59.694688+00:00,dnk_pgvector,5.04%,45.96MiB / 3.825GiB,2.39kB / 126B,28.2MB / 307kB,9,2
2026-09-05T13:39:59.695371+00:00,cranky_kowalevski,0.00%,16.27MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T13:39:59.695371+00:00,gracious_bhaskara,0.00%,38.29MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T13:39:59.695371+00:00,dnk_frontend,0.00%,132MiB / 3.825GiB,2.47kB / 126B,106MB / 0B,9,2
2026-09-05T13:39:59.695371+00:00,dnk_backend,0.45%,301.9MiB / 3.825GiB,6.79MB / 9.19MB,157MB / 291kB,9,2
2026-09-05T13:39:59.695371+00:00,dnk_redis,1.31%,39.42MiB / 3.825GiB,1.29MB / 766kB,31.2MB / 0B,9,2
2026-09-05T13:39:59.695371+00:00,dnk_postgres,0.00%,67.02MiB / 3.825GiB,2.5MB / 2.08MB,40.5MB / 64.3MB,9,2
2026-09-05T13:39:59.695371+00:00,dnk_pgvector,5.04%,45.96MiB / 3.825GiB,2.39kB / 126B,28.2MB / 307kB,9,2
2026-09-05T13:40:06.998844+00:00,cranky_kowalevski,0.00%,16.27MiB / 3.825GiB,872B / 126B,0B / 0B,8,2
2026-09-05T13:40:06.998844+00:00,gracious_bhaskara,0.00%,38.29MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,8,2
2026-09-05T13:40:06.998844+00:00,dnk_frontend,0.00%,132MiB / 3.825GiB,2.47kB / 126B,106MB / 0B,8,2
2026-09-05T13:40:06.998844+00:00,dnk_backend,0.22%,301.9MiB / 3.825GiB,6.79MB / 9.19MB,157MB / 291kB,8,2
2026-09-05T13:40:06.998844+00:00,dnk_redis,1.39%,39.46MiB / 3.825GiB,1.29MB / 766kB,31.2MB / 0B,8,2
2026-09-05T13:40:06.998844+00:00,dnk_postgres,1.18%,66.77MiB / 3.825GiB,2.5MB / 2.08MB,40.5MB / 64.3MB,8,2
2026-09-05T13:40:06.998844+00:00,dnk_pgvector,0.02%,45.96MiB / 3.825GiB,2.39kB / 126B,28.2MB / 307kB,8,2
2026-09-05T13:40:06.998834+00:00,cranky_kowalevski,0.00%,16.27MiB / 3.825GiB,872B / 126B,0B / 0B,8,2
2026-09-05T13:40:06.998834+00:00,gracious_bhaskara,0.00%,38.29MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,8,2
2026-09-05T13:40:06.998834+00:00,dnk_frontend,0.00%,132MiB / 3.825GiB,2.47kB / 126B,106MB / 0B,8,2
2026-09-05T13:40:06.998834+00:00,dnk_backend,0.22%,301.9MiB / 3.825GiB,6.79MB / 9.19MB,157MB / 291kB,8,2
2026-09-05T13:40:06.998834+00:00,dnk_redis,1.39%,39.46MiB / 3.825GiB,1.29MB / 766kB,31.2MB / 0B,8,2
2026-09-05T13:40:06.998834+00:00,dnk_postgres,1.18%,66.77MiB / 3.825GiB,2.5MB / 2.08MB,40.5MB / 64.3MB,8,2
2026-09-05T13:40:06.998834+00:00,dnk_pgvector,0.02%,45.96MiB / 3.825GiB,2.39kB / 126B,28.2MB / 307kB,8,2
2026-09-05T13:40:14.328911+00:00,cranky_kowalevski,0.00%,16.27MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T13:40:14.328911+00:00,gracious_bhaskara,0.00%,38.29MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T13:40:14.328911+00:00,dnk_frontend,0.00%,131.4MiB / 3.825GiB,2.47kB / 126B,106MB / 0B,9,2
2026-09-05T13:40:14.328911+00:00,dnk_backend,0.22%,302.1MiB / 3.825GiB,6.79MB / 9.19MB,157MB / 291kB,9,2
2026-09-05T13:40:14.328911+00:00,dnk_redis,1.17%,39.73MiB / 3.825GiB,1.29MB / 766kB,31.2MB / 0B,9,2
2026-09-05T13:40:14.328911+00:00,dnk_postgres,4.67%,66.82MiB / 3.825GiB,2.5MB / 2.08MB,40.5MB / 64.3MB,9,2
2026-09-05T13:40:14.328911+00:00,dnk_pgvector,5.04%,45.38MiB / 3.825GiB,2.39kB / 126B,28.2MB / 307kB,9,2
2026-09-05T13:40:14.328909+00:00,cranky_kowalevski,0.00%,16.27MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T13:40:14.328909+00:00,gracious_bhaskara,0.00%,38.29MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T13:40:14.328909+00:00,dnk_frontend,0.00%,131.4MiB / 3.825GiB,2.47kB / 126B,106MB / 0B,9,2
2026-09-05T13:40:14.328909+00:00,dnk_backend,0.22%,302.1MiB / 3.825GiB,6.79MB / 9.19MB,157MB / 291kB,9,2
2026-09-05T13:40:14.328909+00:00,dnk_redis,1.17%,39.73MiB / 3.825GiB,1.29MB / 766kB,31.2MB / 0B,9,2
2026-09-05T13:40:14.328909+00:00,dnk_postgres,4.67%,66.82MiB / 3.825GiB,2.5MB / 2.08MB,40.5MB / 64.3MB,9,2
2026-09-05T13:40:14.328909+00:00,dnk_pgvector,5.04%,45.38MiB / 3.825GiB,2.39kB / 126B,28.2MB / 307kB,9,2
2026-09-05T13:40:21.625780+00:00,cranky_kowalevski,0.00%,16.27MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T13:40:21.625780+00:00,gracious_bhaskara,0.00%,38.29MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T13:40:21.625780+00:00,dnk_frontend,0.00%,131.4MiB / 3.825GiB,2.47kB / 126B,106MB / 0B,9,2
2026-09-05T13:40:21.625780+00:00,dnk_backend,0.32%,302.1MiB / 3.825GiB,6.79MB / 9.19MB,157MB / 291kB,9,2
2026-09-05T13:40:21.625780+00:00,dnk_redis,3.39%,39.38MiB / 3.825GiB,1.29MB / 766kB,31.2MB / 0B,9,2
2026-09-05T13:40:21.625780+00:00,dnk_postgres,0.00%,66.63MiB / 3.825GiB,2.5MB / 2.08MB,40.5MB / 64.3MB,9,2
2026-09-05T13:40:21.625780+00:00,dnk_pgvector,0.00%,45.76MiB / 3.825GiB,2.39kB / 126B,28.2MB / 307kB,9,2
2026-09-05T13:40:21.624750+00:00,cranky_kowalevski,0.00%,16.27MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T13:40:21.624750+00:00,gracious_bhaskara,0.00%,38.29MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T13:40:21.624750+00:00,dnk_frontend,0.00%,131.4MiB / 3.825GiB,2.47kB / 126B,106MB / 0B,9,2
2026-09-05T13:40:21.624750+00:00,dnk_backend,0.32%,302.1MiB / 3.825GiB,6.79MB / 9.19MB,157MB / 291kB,9,2
2026-09-05T13:40:21.624750+00:00,dnk_redis,3.39%,39.38MiB / 3.825GiB,1.29MB / 766kB,31.2MB / 0B,9,2
2026-09-05T13:40:21.624750+00:00,dnk_postgres,0.00%,66.63MiB / 3.825GiB,2.5MB / 2.08MB,40.5MB / 64.3MB,9,2
2026-09-05T13:40:21.624750+00:00,dnk_pgvector,0.00%,45.76MiB / 3.825GiB,2.39kB / 126B,28.2MB / 307kB,9,2
2026-09-05T13:40:28.953442+00:00,cranky_kowalevski,0.00%,16.27MiB / 3.825GiB,872B / 126B,0B / 0B,8,3
2026-09-05T13:40:28.953442+00:00,gracious_bhaskara,0.00%,38.29MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,8,3
2026-09-05T13:40:28.953442+00:00,dnk_frontend,0.00%,131.4MiB / 3.825GiB,2.47kB / 126B,106MB / 0B,8,3
2026-09-05T13:40:28.953442+00:00,dnk_backend,0.38%,302.2MiB / 3.825GiB,6.79MB / 9.19MB,157MB / 291kB,8,3
2026-09-05T13:40:28.953442+00:00,dnk_redis,0.91%,38.98MiB / 3.825GiB,1.29MB / 766kB,31.2MB / 0B,8,3
2026-09-05T13:40:28.953442+00:00,dnk_postgres,5.15%,66.7MiB / 3.825GiB,2.5MB / 2.08MB,40.5MB / 64.3MB,8,3
2026-09-05T13:40:28.953442+00:00,dnk_pgvector,0.01%,45.63MiB / 3.825GiB,2.39kB / 126B,28.2MB / 307kB,8,3
2026-09-05T13:40:28.954051+00:00,cranky_kowalevski,0.00%,16.27MiB / 3.825GiB,872B / 126B,0B / 0B,8,3
2026-09-05T13:40:28.954051+00:00,gracious_bhaskara,0.00%,38.29MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,8,3
2026-09-05T13:40:28.954051+00:00,dnk_frontend,0.00%,131.4MiB / 3.825GiB,2.47kB / 126B,106MB / 0B,8,3
2026-09-05T13:40:28.954051+00:00,dnk_backend,0.38%,302.2MiB / 3.825GiB,6.79MB / 9.19MB,157MB / 291kB,8,3
2026-09-05T13:40:28.954051+00:00,dnk_redis,0.91%,38.98MiB / 3.825GiB,1.29MB / 766kB,31.2MB / 0B,8,3
2026-09-05T13:40:28.954051+00:00,dnk_postgres,5.15%,66.7MiB / 3.825GiB,2.5MB / 2.08MB,40.5MB / 64.3MB,8,3
2026-09-05T13:40:28.954051+00:00,dnk_pgvector,0.01%,45.63MiB / 3.825GiB,2.39kB / 126B,28.2MB / 307kB,8,3
2026-09-05T13:40:36.259677+00:00,cranky_kowalevski,0.00%,16.27MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T13:40:36.259677+00:00,gracious_bhaskara,0.00%,38.29MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T13:40:36.259677+00:00,dnk_frontend,0.00%,131.9MiB / 3.825GiB,2.47kB / 126B,106MB / 0B,9,2
2026-09-05T13:40:36.259677+00:00,dnk_backend,0.28%,302.2MiB / 3.825GiB,6.79MB / 9.19MB,157MB / 291kB,9,2
2026-09-05T13:40:36.259677+00:00,dnk_redis,1.12%,39.5MiB / 3.825GiB,1.29MB / 766kB,31.2MB / 0B,9,2
2026-09-05T13:40:36.259677+00:00,dnk_postgres,0.00%,66.94MiB / 3.825GiB,2.5MB / 2.08MB,40.5MB / 64.3MB,9,2
2026-09-05T13:40:36.259677+00:00,dnk_pgvector,0.00%,45.35MiB / 3.825GiB,2.39kB / 126B,28.2MB / 307kB,9,2
2026-09-05T13:40:36.259676+00:00,cranky_kowalevski,0.00%,16.27MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T13:40:36.259676+00:00,gracious_bhaskara,0.00%,38.29MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T13:40:36.259676+00:00,dnk_frontend,0.00%,131.9MiB / 3.825GiB,2.47kB / 126B,106MB / 0B,9,2
2026-09-05T13:40:36.259676+00:00,dnk_backend,0.28%,302.2MiB / 3.825GiB,6.79MB / 9.19MB,157MB / 291kB,9,2
2026-09-05T13:40:36.259676+00:00,dnk_redis,1.12%,39.5MiB / 3.825GiB,1.29MB / 766kB,31.2MB / 0B,9,2
2026-09-05T13:40:36.259676+00:00,dnk_postgres,0.00%,66.94MiB / 3.825GiB,2.5MB / 2.08MB,40.5MB / 64.3MB,9,2
2026-09-05T13:40:36.259676+00:00,dnk_pgvector,0.00%,45.35MiB / 3.825GiB,2.39kB / 126B,28.2MB / 307kB,9,2
2026-09-05T13:40:43.574956+00:00,cranky_kowalevski,0.00%,16.27MiB / 3.825GiB,872B / 126B,0B / 0B,9,2
2026-09-05T13:40:43.574956+00:00,gracious_bhaskara,0.00%,38.29MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,9,2
2026-09-05T13:40:43.574956+00:00,dnk_frontend,0.00%,131.9MiB / 3.825GiB,2.47kB / 126B,106MB / 0B,9,2
2026-09-05T13:40:43.574956+00:00,dnk_backend,0.28%,301.6MiB / 3.825GiB,6.79MB / 9.19MB,157MB / 291kB,9,2
2026-09-05T13:40:43.574956+00:00,dnk_redis,1.00%,39.66MiB / 3.825GiB,1.29MB / 766kB,31.2MB / 0B,9,2
2026-09-05T13:40:43.574956+00:00,dnk_postgres,0.01%,67.38MiB / 3.825GiB,2.5MB / 2.08MB,40.5MB / 64.3MB,9,2
2026-09-05T13:40:43.574956+00:00,dnk_pgvector,0.00%,45.73MiB / 3.825GiB,2.39kB / 126B,28.2MB / 307kB,9,2
2026-09-05T13:40:43.575296+00:00,cranky_kowalevski,0.00%,16.27MiB / 3.825GiB,872B / 126B,0B / 0B,8,2
2026-09-05T13:40:43.575296+00:00,gracious_bhaskara,0.00%,38.29MiB / 3.825GiB,1.82kB / 126B,24.2MB / 0B,8,2
2026-09-05T13:40:43.575296+00:00,dnk_frontend,0.00%,131.9MiB / 3.825GiB,2.47kB / 126B,106MB / 0B,8,2
